cluster,station_name,state,district,date_of_record,avg_temp,min_temp,max_temp,relative_humidity,wind_speed,air_pressure,rainfall,elevation,latitude,longitude,is_injected,anomaly_category,anomaly_type,affected_feature,severity,anomaly_id,event_start,event_end,description,original_value,modified_value,avg_temp_rolling_mean_7d,avg_temp_rolling_std_7d,air_pressure_rolling_mean_7d,air_pressure_rolling_std_7d,relative_humidity_rolling_mean_7d,relative_humidity_rolling_std_7d,physics_flag,physics_severity,physics_reasons
Punjab Plains,Ludhiana,PB,Ludhiana,2021-02-27,24.7,14.2,32.8,58.05934076691304,11.6,1006.2,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.31428571428572,3.5923198500080344,1011.4,4.074718804203258,61.03515301434722,4.748223671029742,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-02-28,23.2,11.0,29.2,57.87808885283161,6.1,1010.7,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.214285714285715,1.733424906005946,1010.4428571428572,3.1009983031572745,59.23340476830767,2.349341682323823,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-01,23.2,10.6,27.7,56.44194104409048,8.1,1014.1,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.214285714285715,1.733424906005946,1010.2714285714286,2.8069641285633624,58.30306737400475,1.8710483648295784,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-02,24.3,12.9,27.7,56.85466416517905,10.1,1014.4,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.15714285714285,1.7595995215361635,1010.5285714285714,3.1207447218639235,57.70311894353264,1.472749043461239,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-03,25.5,11.8,28.8,55.38536355732592,7.8,1012.1,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.04285714285714,1.6978978599600636,1010.657142857143,3.1711497088886347,57.13926705457845,1.5003392759207448,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-04,25.6,11.6,29.6,57.50111113011868,5.6,1012.0,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.871428571428574,1.544575762374287,1010.9571428571428,3.186877857117309,56.83028500437383,1.0483754341273486,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-05,25.9,15.3,30.4,57.93044771883489,10.4,1011.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.628571428571423,1.1190982764622508,1011.6285714285714,2.725016382649606,57.15013674789909,0.9825056454300498,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-06,25.8,12.3,30.2,57.618997681172566,9.0,1010.7,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.785714285714285,1.2047524938460996,1012.2714285714284,1.4750302660315442,57.08723059279331,0.9271266001216828,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-07,25.1,17.8,30.5,61.73815944279834,15.9,1009.9,0.4,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.057142857142857,0.9812528434898729,1012.157142857143,1.6389601813910086,57.63866924850284,2.0014358445535287,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-08,26.8,18.2,30.4,60.507817250738015,11.7,1012.0,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.571428571428573,0.7653197277700948,1011.8571428571428,1.3986387940369231,58.21950870659536,2.1784055013601016,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-09,27.3,17.6,31.4,57.91448652298781,5.0,1012.6,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.0,0.7745966692413538,1011.6,0.9451631252475696,58.37091190056803,2.1032704926050547,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-10,28.1,17.2,31.7,55.4785241031673,6.1,1012.4,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.371428571428574,1.0641338977688597,1011.6428571428572,0.9778499251853058,58.38422054997394,2.0814117408645387,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-11,21.9,13.9,31.0,61.32628961040409,4.8,1013.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.842857142857135,2.0098566639249715,1011.8285714285712,1.1629191512635195,58.93067461858614,2.301421762564606,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-12,21.1,16.6,27.5,64.35668196419523,8.2,1015.7,0.1,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.157142857142865,2.690636320561296,1012.3714285714286,1.8723552776407564,59.84870808220905,3.008899481995956,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-13,20.6,12.8,28.4,66.27849908235626,8.5,1016.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.414285714285715,3.16039479149284,1013.1714285714288,2.2058364140864475,61.08577971094958,3.651005269949029,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-14,20.5,12.8,29.4,64.30784232186951,7.9,1012.8,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.75714285714286,3.4582544454570803,1013.5857142857142,1.70433620649146,61.4528772651026,3.8512292570355298,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-15,21.4,13.7,29.0,61.92993109460588,8.7,1011.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,22.985714285714288,3.2631419273600564,1013.5714285714286,1.7201882510479516,61.65603638565516,3.8305205753510334,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-16,22.3,15.0,30.0,60.84009695270721,8.5,1011.8,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,22.27142857142857,2.6512351119897866,1013.4571428571428,1.8192096661791144,62.07398073275793,3.4995510833918124,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-17,22.3,15.0,32.4,63.77638031281903,8.5,1010.8,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,21.442857142857143,0.7524562952028278,1013.2285714285714,2.058894756669987,63.25938876270818,1.9597158597910849,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-18,22.7,14.2,31.6,61.91207751325714,6.8,1011.1,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,21.557142857142857,0.8829064557039419,1012.9142857142856,2.2086410387590174,63.34307274883004,1.874045166221369,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-19,23.1,15.4,33.0,61.68650426072932,8.5,1010.7,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,21.842857142857145,1.0228345302102193,1012.2,1.9510680835535457,62.96161879119205,1.904841960720861,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-20,22.5,14.1,32.2,66.83587145518258,8.0,1008.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,22.11428571428572,0.8802056036868803,1011.1428571428572,1.2313368654371049,63.04124341588152,2.071001997603372,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-21,22.3,14.3,29.9,66.41358376816564,9.9,1009.3,0.1,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,22.371428571428574,0.5186980037049458,1010.6428571428572,1.154494323438133,63.34206362249525,2.4107140273684755,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-22,23.3,18.6,30.5,66.44614325046412,14.1,1011.9,0.6,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,22.642857142857142,0.4117326918325568,1010.6428571428572,1.154494323438133,63.98723678761787,2.568939661286817,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-23,22.3,15.3,29.5,68.9320198104988,12.6,1013.5,3.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,22.642857142857142,0.4117326918325568,1010.8857142857144,1.5496543393358633,65.14322576730238,2.732182346733722,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-24,25.8,14.6,29.2,65.20667608230828,8.2,1014.6,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.142857142857142,1.2326896647265608,1011.4285714285714,2.087034807018947,65.34755373437227,2.665596627210141,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-25,20.8,13.3,28.8,68.23547896567662,9.1,1013.6,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,22.87142857142857,1.5217471162168037,1011.7857142857144,2.2304174283655,66.25089679900363,2.3614207130030267,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-26,21.1,13.1,30.2,67.69981492326653,8.8,1011.4,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,22.585714285714285,1.6537115542807872,1011.8857142857142,2.1889332039656555,67.10994117936607,1.2621298439632165,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-27,22.7,14.2,32.2,64.31744083609465,8.4,1009.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,22.61428571428572,1.6537115542807872,1011.9428571428572,2.1014734060142914,66.75016537663923,1.6520040362137136,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-28,25.1,16.2,33.1,63.07680616624599,6.0,1006.4,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.014285714285712,1.8871747591117367,1011.5285714285714,2.8587376501482944,66.27348286207929,2.1665795310275797,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-29,27.5,23.1,34.4,57.59828051910381,12.2,1003.5,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.61428571428572,2.545864994737238,1010.3285714285712,4.1487806585037,65.00950247188494,3.9202508482639455,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-30,26.0,18.5,34.4,60.70508534965766,9.7,1000.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.142857142857142,2.6107834985288108,1008.4428571428572,5.305612482034092,63.83422612033622,3.7789580409753656,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-03-31,23.4,16.9,31.8,63.96648334763088,13.3,1001.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.8,2.5126347393390067,1006.6285714285714,5.012555664100411,63.657055729668016,3.7326775666059993,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-01,22.2,14.9,31.8,66.07651059414668,12.9,1002.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.0,2.278888618018265,1005.1,4.0763545805850185,63.34863167659231,3.362122733112681,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-02,21.6,14.8,30.8,62.92738233731205,11.4,1005.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.071428571428573,2.178466039605426,1004.3142857142856,3.0639998756665268,62.66685559288453,2.763275248582516,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-03,22.4,11.9,32.8,61.87309305936348,7.6,1008.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.02857142857143,2.212626106172064,1004.2571428571428,2.957395894394204,62.3176630533515,2.672895430783897,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-04,24.5,14.3,35.4,58.06179976738563,10.1,1009.5,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.942857142857143,2.175513075772473,1004.7,3.511884584282756,61.60123356780003,3.0770493304472915,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-05,26.6,20.6,34.4,57.744770266265206,12.2,1008.8,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.814285714285717,1.9445895637456343,1005.4571428571428,3.771762250749705,61.622160674537376,3.045625441281328,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-06,25.5,19.5,30.6,60.51850389025599,16.9,1008.2,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.74285714285714,1.858186519932004,1006.5857142857144,3.092155974626636,61.595506180337125,3.055788602064397,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-07,29.2,15.4,32.4,57.96681125463401,9.4,1010.4,3.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.571428571428573,2.756032344823649,1007.8,2.570343686485873,60.73841016705187,3.1206479825806706,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-08,30.1,16.2,33.4,51.71028073630101,10.6,1009.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.7,3.20416395751942,1008.7142857142856,1.4158961490001118,58.686091615931055,3.695907371422845,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-09,24.4,15.4,35.0,61.74568374953407,10.9,1010.0,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.1,2.749545416973475,1009.3,0.7483314773491937,58.51727753196276,3.491214150429066,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-10,25.6,17.1,35.2,59.2591131814202,9.0,1011.1,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.557142857142857,2.253040273983204,1009.6142857142858,0.9788233947382996,58.14385183511373,3.2001081357856425,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-11,26.5,16.5,37.0,57.86042333681068,8.8,1011.2,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.842857142857145,2.0678951801748338,1009.8571428571428,1.1428869043708487,58.11508377360303,3.2018733695192423,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-12,27.3,19.8,36.0,57.44622661681527,10.3,1011.8,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.942857142857147,2.071116561066431,1010.2857142857144,1.2388550781887164,58.07243468082446,3.2096070276926576,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-13,27.8,18.0,37.0,59.03558655889864,10.8,1005.041634862437,0.0,255,30.8667,75.9333,True,GENUINE_EVENT,REGIONAL_PRESSURE_DROP,air_pressure,HIGH,EVT_F8CEF8B8,,,Regional regional pressure drop affecting stations within 150km of Chandigarh / Surajpur,1010.1,1005.041634862437,27.27142857142857,1.984703408332702,1009.8345192660624,2.2705982223568077,57.86058934777342,3.0670213965193445,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-14,28.2,20.2,38.6,57.79169976774574,9.9,1003.7481449848792,0.0,255,30.8667,75.9333,True,GENUINE_EVENT,REGIONAL_PRESSURE_DROP,air_pressure,HIGH,EVT_F8CEF8B8,,,Regional regional pressure drop affecting stations within 150km of Chandigarh / Surajpur,1008.8,1003.7481449848792,27.12857142857143,1.854466936628272,1008.8842542639024,3.197312833565557,57.83557342107509,3.066724734546181,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-15,28.1,20.3,36.5,55.11350747772889,12.5,1002.7531527713732,0.0,255,30.8667,75.9333,True,GENUINE_EVENT,REGIONAL_PRESSURE_DROP,air_pressure,HIGH,EVT_F8CEF8B8,,,Regional regional pressure drop affecting stations within 150km of Chandigarh / Surajpur,1007.8,1002.7531527713732,26.842857142857145,1.4246135649795149,1007.9489903740983,3.9291938809317473,58.3217486698505,2.0275055077191806,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-16,27.2,19.8,37.9,58.765306413734905,9.9,1001.4596628938152,0.0,255,30.8667,75.9333,True,GENUINE_EVENT,REGIONAL_PRESSURE_DROP,air_pressure,HIGH,EVT_F8CEF8B8,,,Regional regional pressure drop affecting stations within 150km of Chandigarh / Surajpur,1006.5,1001.4596628938152,27.24285714285714,0.9324826054804628,1006.728942216072,4.474306192569566,57.89598047902205,1.4064810508862424,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-17,22.5,18.2,30.4,67.38859235139516,10.1,1010.6,7.5,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.8,1.9849433241278784,1006.6575136446436,4.3962052454276925,59.05733464616133,3.887575906299921,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-18,24.1,16.5,34.4,59.95253463220791,7.5,1012.0,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.457142857142856,2.23670676282274,1006.7717993589292,4.541957598449847,59.356207688360925,3.8605480877839256,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-19,25.8,16.7,35.6,60.593513196184645,8.7,1007.6,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.24285714285714,2.2142396308568286,1006.1717993589292,4.01371373276882,59.80582005684227,3.7835351080116686,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-20,23.3,16.5,31.0,61.146060494700166,7.2,1007.0,0.1,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.6,2.3366642891095526,1006.4515658071524,3.989990543547301,60.10731633338533,3.795995965880165,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-21,23.9,16.8,31.4,65.44690138165615,8.0,1009.6,4.1,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.985714285714284,2.09159314991271,1007.2875450950268,3.941917286500945,61.20091656394397,4.107612250374873,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-22,21.1,16.2,29.4,68.14509931894827,9.9,1011.9,0.8,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.985714285714288,2.026843663950212,1008.5942375562591,3.696714341808679,63.06257254126103,3.832746063059341,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-23,22.0,15.1,29.6,64.34190217605423,13.5,1011.6,3.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.242857142857144,1.5490396410433491,1010.0428571428572,2.0590103956796213,63.85922907873522,3.338343176291584,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-24,21.9,13.4,31.4,63.74938054306818,9.1,1011.2,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.157142857142865,1.612303882499732,1010.1285714285714,2.09818515683768,63.33934167754565,2.9589100526244816,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-25,24.8,15.2,35.4,60.83510144625451,7.8,1009.8,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.257142857142856,1.6998599382077653,1009.8142857142856,1.929100456539624,63.46542265098088,2.805363152004994,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-26,26.8,17.1,36.8,56.14557355200807,6.7,1007.7,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,23.4,1.9697715603591948,1009.8285714285714,1.9102480517043936,62.8300027018128,3.867091754370977,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-27,28.7,19.1,39.6,58.648994668673375,8.0,1006.7,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,24.17142857142857,2.8045880777244587,1009.7857142857144,1.98614246839311,62.4732790123804,4.152926600651826,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-28,30.2,19.6,40.8,55.378613595202566,6.4,1007.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,25.071428571428573,3.600793563329363,1009.4571428571428,2.2006492548449943,61.03495218574417,4.663531477816299,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-29,30.6,21.3,40.0,51.74756301159842,6.5,1007.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,26.428571428571427,3.644500096361755,1008.8,2.029778313016596,58.692446998979904,4.614853674704601,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-04-30,30.1,19.9,39.4,51.63429947616213,6.5,1006.7,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,27.585714285714285,3.270794282448091,1008.1,1.725301905945404,56.8770751847096,4.520570124836111,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-01,29.7,21.2,37.7,55.43228233523956,5.8,1006.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,28.7,2.146314670934006,1007.4857142857144,1.0838643387221931,55.68891829787695,3.356341099238504,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-02,30.7,22.9,38.7,55.01828336776971,7.8,1006.6,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,29.542857142857144,1.3818552057012692,1007.0285714285714,0.4111540089056225,54.857944286664825,2.473967091140937,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-03,35.1,22.8,39.2,51.6738809572689,6.1,1005.4,0.5,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,30.728571428571428,2.04019140091827,1006.7,0.6403124237364965,54.21913105884495,2.656651174839671,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-04,33.7,24.3,38.5,54.76492202759316,8.1,1004.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,31.442857142857147,2.0863501966010047,1006.4428571428572,0.934268239237675,53.66426353869064,1.8648424068399436,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-05,31.8,21.7,37.7,60.01084844782329,6.5,1006.2,4.1,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,31.67142857142857,2.013880405017685,1006.2857142857144,0.8552359741145072,54.326011374779306,3.0315176539340603,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-06,33.7,21.7,36.4,56.51298506959219,8.1,1007.2,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,32.114285714285714,2.07880460155073,1006.2714285714286,0.8360906763256385,55.00678595449271,2.8876425072542284,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-07,30.7,20.8,36.5,57.00194500378681,5.9,1009.8,0.5,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,32.2,1.9924858845171072,1006.7142857142856,1.5858000834762498,55.7735924584391,2.533835188740749,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-08,34.1,21.2,36.0,51.964504489917694,6.0,1008.1,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,32.82857142857143,1.7518697494527256,1006.8857142857142,1.6717541400437554,55.27819562339311,2.921091604312964,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-09,28.7,20.7,36.8,56.50632487658355,7.1,1005.9,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,32.54285714285714,2.2493385271060777,1006.7857142857144,1.712141516177925,55.49077298179509,2.952995092938379,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-10,30.4,20.9,37.7,54.50541167899255,6.8,1004.2,0.5,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,31.87142857142857,2.051596358704004,1006.6142857142858,1.9213090775353845,55.89527737061275,2.5025981725554978,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-11,30.3,24.2,35.5,56.726346692637016,7.9,1003.7,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,31.385714285714283,1.946302966676856,1006.4428571428572,2.140760879418404,56.17548089419044,2.464459392842176,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-12,28.2,21.1,34.6,55.73958086441457,5.4,1002.3,0.5,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,30.87142857142857,2.2676818454935046,1005.8857142857144,2.6592157812820294,55.56529981084634,1.794207275140856,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-13,24.8,21.8,29.6,65.10128530813483,8.1,1003.8,11.3,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,29.6,2.840187787218741,1005.4,2.6894857005241346,56.79219984492386,4.058222202650781,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-14,31.9,17.7,34.6,54.11359427366318,6.6,1003.8,1.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,29.77142857142857,2.951674262580609,1004.5428571428572,1.89108182693937,56.379578312049055,4.178399688587032,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-15,33.1,21.6,36.6,54.176683954267936,7.6,1004.7,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,29.62857142857143,2.72256881499454,1004.0571428571428,1.093704931039456,56.69560394981338,3.860373578988373,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-16,35.2,20.8,38.2,50.02976194974282,7.3,1006.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,30.557142857142857,3.3817437035042057,1004.1142857142858,1.2102734834538351,55.77038067455042,4.61555813264284,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-17,30.2,20.4,39.6,57.04131773650381,7.5,1005.4,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,30.528571428571432,3.3841366627813385,1004.2857142857144,1.3056653111542726,56.1326529684806,4.599215643380777,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-18,29.4,22.5,35.6,56.1468181044139,8.9,1004.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,30.4,3.411255878216485,1004.3714285714284,1.2802529511926024,56.04986317016301,4.591957762653197,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-19,25.9,23.3,28.2,59.826512547558536,5.5,1003.8,0.1,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,30.071428571428573,3.7522057005243545,1004.5857142857142,0.961645415291822,56.63371055346929,4.8009915226876485,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-20,27.7,21.0,34.9,57.41791620223791,8.3,1001.3,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,30.485714285714284,3.1913573765345946,1004.2285714285716,1.5723806639521951,55.53608639548401,3.129931371288976,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-21,29.9,20.2,35.6,58.32981403949824,7.0,1003.5,9.9,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,30.2,3.1326240331921715,1004.1857142857144,1.5899985025417531,56.13840350488903,3.215088162196752,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-22,33.4,23.1,36.9,49.63346817667728,5.8,1003.7,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,30.24285714285714,3.180595930983741,1004.0428571428572,1.58098823825908,55.48937267951892,4.031912372707488,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-23,28.5,22.3,36.7,56.376057271915286,8.1,1004.2,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,29.285714285714285,2.336256672134944,1003.7428571428572,1.2447987024067626,56.39598629697214,3.2342728902953257,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-24,29.1,20.3,36.4,55.85691280065168,11.8,1005.4,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,29.128571428571423,2.3012419007384,1003.7428571428572,1.2447987024067626,56.22678559185041,3.2258557570223907,PASS,,[]
Punjab Plains,Ludhiana,PB,Ludhiana,2021-05-25,29.6,20.5,39.6,52.76173282195168,10.4,1002.2,0.0,255,30.8667,75.9333,False,NORMAL,,,,,,,,,,29.157142857142865,2.306409289246731,1003.4428571428572,1.3377308434485429,55.74320198007009,3.483295765094354,PASS,,[]
